"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME"
"233226_at",2.09450612612009,4.83354954239778,3.5567319502755,0.000496036354047721,0.0109221180779201,-0.364115877799088,"PTPN9","5780","protein tyrosine phosphatase non-receptor type 9"
"1560826_at",2.00438745134163,4.49198560008512,3.5558160528747,0.000497638110727724,0.0109526019296017,-0.367033222649909,"LOC101929398","101929398","uncharacterized LOC101929398"
"1554473_at",2.15571921510543,5.34035247288292,3.55477664608609,0.000499461762465819,0.0109879407638759,-0.370343203536919,"SRGAP1","57522","SLIT-ROBO Rho GTPase activating protein 1"
"209896_s_at",1.48513120247109,8.21251904786051,3.55456109716174,0.000499840732293177,0.0109886474109247,-0.371029514522851,"PTPN11","5781","protein tyrosine phosphatase non-receptor type 11"
"242379_at",1.80864821015719,5.9109876418823,3.55446880359834,0.000500003082023526,0.0109886474109247,-0.37132336783872,NA,NA,NA
"1557394_at",1.73454925052537,6.22378887046394,3.55438646822821,0.000500147956601285,0.0109886474109247,-0.371585509832621,"DLGAP4","22839","DLG associated protein 4"
"230150_at",-1.10939454271469,7.17007395763945,-3.55410758103907,0.000500638970836438,0.0109946426009269,-0.372473401645617,"BCAP29","55973","B cell receptor associated protein 29"
"231305_at",1.7351349722923,6.09096152260382,3.55343331811773,0.00050182796642816,0.0110159544146105,-0.374619805770306,NA,NA,NA
"224325_at",1.61417094884824,6.6326001377536,3.55298650651732,0.000502617337828999,0.0110284790787633,-0.376041966542317,"FZD8","8325","frizzled class receptor 8"
"229830_at",-1.3926305846441,9.44662990370373,-3.55258895148939,0.000503320671161547,0.0110379697479222,-0.377307220901846,NA,NA,NA
"216682_s_at",1.44341586873896,6.61815648841332,3.55249451672807,0.000503487876242001,0.0110379697479222,-0.377607750350387,"SUPT20H","55578","SPT20 homolog, SAGA complex component"
"239755_at",1.86738122341031,6.71380430463312,3.55209111601127,0.000504202721625411,0.0110488353794097,-0.378891457806361,NA,NA,NA
"1564004_at",2.03421613364948,5.49686300866079,3.55122768477917,0.000505735974565481,0.0110776179287591,-0.381638666277879,NA,NA,NA
"226100_at",1.10410846821596,9.05410356127082,3.54996709433809,0.000507982371393225,0.0111219893573371,-0.385648514728947,"KMT2E","55904","lysine methyltransferase 2E (inactive)"
"242383_at",1.76585639469724,4.22948520346589,3.5495493023355,0.000508728954385251,0.0111332942625698,-0.386977215507232,NA,NA,NA
"214507_s_at",-1.38488474813016,3.17070636685418,-3.54943102690841,0.000508940496834603,0.0111332942625698,-0.387353341923526,"EXOSC2","23404","exosome component 2"
"244338_at",1.94246992659603,5.14207918678842,3.54882698342327,0.000510022155125742,0.011148389029331,-0.389274088694093,NA,NA,NA
"1554173_at",1.67646728967743,4.90014655136703,3.54876512135952,0.000510133053318462,0.011148389029331,-0.389470783016526,"CD300LB","124599","CD300 molecule like family member b"
"205453_at",1.81815773304339,4.43460039802625,3.54860209095385,0.000510425421553751,0.011148389029331,-0.389989134542207,"HOXB2","3212","homeobox B2"
"223303_at",1.89812537845525,5.07039340328855,3.548551987882,0.000510515304849028,0.011148389029331,-0.390148432088371,"FERMT3","83706","FERM domain containing kindlin 3"
"206714_at",1.65212613758401,5.64655919966897,3.54831845906555,0.000510934444552446,0.0111527098050619,-0.390890887742401,"ALOX15B","247","arachidonate 15-lipoxygenase type B"
"233027_at",1.51535061135233,6.60485243764337,3.54803975815713,0.000511435083388685,0.0111550589582571,-0.391776904406283,NA,NA,NA
"242517_at",1.87175836001302,6.48610973624992,3.54792880773952,0.000511634515399745,0.0111550589582571,-0.392129609929287,"KISS1R","84634","KISS1 receptor"
"232912_at",1.7371484481233,5.44143291071504,3.54788902413707,0.000511706043758863,0.0111550589582571,-0.392256077628057,"GPR180","160897","G protein-coupled receptor 180"
"201608_s_at",-1.15896697099744,8.30017391471619,-3.54745411751413,0.000512488591851087,0.0111672881616458,-0.393638519679555,"PWP1","11137","PWP1 homolog, endonuclein"
"242264_at",1.59248470516115,7.02338032417255,3.54672083633885,0.000513810570029177,0.0111776221662772,-0.395969083036817,"VSIG10","54621","V-set and immunoglobulin domain containing 10"
"240758_at",1.42372160496583,8.3300180177578,3.54668922665163,0.000513867628866867,0.0111776221662772,-0.396069537892104,NA,NA,NA
"242399_at",1.80605756446567,5.4096436110234,3.54667947519585,0.000513885232482072,0.0111776221662772,-0.396100527640176,NA,NA,NA
"243783_at",1.72274828097469,5.24515165283712,3.54659705992777,0.000514034033617598,0.0111776221662772,-0.396362437282829,"LOC105369705","105369705","uncharacterized LOC105369705"
"213870_at",1.40908159964317,6.4180319862134,3.54657619679573,0.000514071708526231,0.0111776221662772,-0.396428737960228,"COL11A2","1302","collagen type XI alpha 2 chain"
"207003_at",2.01998207959365,4.97307466333823,3.54568013045667,0.00051569229099311,0.0112080237854005,-0.399276023925523,"GUCA1B","2979","guanylate cyclase activator 1B"
"1558327_at",1.4907929204672,6.65919259103028,3.54505038178659,0.000516834099166598,0.0112279980310757,-0.401276710536959,"ZDHHC18","84243","zDHHC palmitoyltransferase 18"
"209440_at",-1.20591689880709,8.48882142712846,-3.54461294371187,0.00051762862527345,0.0112356376438726,-0.402666256889048,"PRPS1","5631","phosphoribosyl pyrophosphate synthetase 1"
"205480_s_at",-1.44883511847473,9.82844991038481,-3.54461130343593,0.000517631606695744,0.0112356376438726,-0.402671467043489,"UGP2","7360","UDP-glucose pyrophosphorylase 2"
"200910_at",-1.26296251014562,9.85260426225573,-3.54429343596587,0.000518209678662022,0.0112433430969628,-0.403681099239496,"CCT3","7203","chaperonin containing TCP1 subunit 3"
"201922_at",-1.25125691147784,9.21284415457406,-3.54413152825037,0.000518504356547505,0.0112448959011837,-0.404195332022597,"NSA2","10412","NSA2 ribosome biogenesis factor"
"220369_at",1.8945498548203,3.83081209205804,3.54340690590199,0.000519825128259642,0.0112686908771674,-0.406496550961617,"PPP4R3A","55671","protein phosphatase 4 regulatory subunit 3A"
"204358_s_at",1.26699575822754,8.21967087582223,3.54279770797621,0.000520937964081906,0.0112879597281566,-0.40843090252627,"FLRT2","23768","fibronectin leucine rich transmembrane protein 2"
"236390_at",1.85542411958047,6.07855874118635,3.54266656988865,0.000521177810036512,0.011288303740288,-0.40884726100196,"SLX4IP","128710","SLX4 interacting protein"
"240625_at",1.8630856378427,5.98936320621224,3.54247846332726,0.00052152203030019,0.011290907151701,-0.409444469440286,NA,NA,NA
"216640_s_at",-1.67991047629849,6.47838734048484,-3.5418970885521,0.000522587253199879,0.0113055543015901,-0.411290072175065,"PDIA6","10130","protein disulfide isomerase family A member 6"
"201387_s_at",-1.7299633144455,10.848168187026,-3.54186440412853,0.000522647199910814,0.0113055543015901,-0.411393822863115,"UCHL1","7345","ubiquitin C-terminal hydrolase L1"
"221263_s_at",-1.15562554872467,7.9855741330214,-3.54168438279403,0.000522977494162347,0.0113078458529714,-0.41196525292836,"SF3B5","83443","splicing factor 3b subunit 5"
"241875_at",1.97803868350007,4.60550888761832,3.54108297854176,0.000524082345423309,0.011326875768302,-0.413874073124559,"CBX5","23468","chromobox 5"
"202093_s_at",-1.05138721325707,8.43597302378499,-3.54084989611821,0.000524511135765739,0.011331284077895,-0.41461378860458,"PAF1","54623","PAF1 component of Paf1/RNA polymerase II complex"
"230970_at",1.78889056355182,6.6037650329965,3.5405138792464,0.000525129870492668,0.0113397903182095,-0.415680106511129,NA,NA,NA
"1558407_at",1.31401962420478,6.87672503649434,3.54038402217059,0.000525369170616526,0.0113400991726953,-0.416092172749298,"PLEKHG2","64857","pleckstrin homology and RhoGEF domain containing G2"
"1557070_at",1.95753818558376,4.39830253246781,3.53904026538145,0.000527851471319046,0.011388802228575,-0.420355468979652,"TFAP2A-AS1","100130275","TFAP2A antisense RNA 1"
"227954_at",1.59860680214917,6.66582039569211,3.53885829371825,0.000528188471704885,0.0113911969030372,-0.420932699518307,"ITPRIPL2","162073","ITPRIP like 2"
"239969_at",1.8472258443419,6.74929414230252,3.53857598680299,0.000528711687433301,0.0113976038316193,-0.421828152763353,NA,NA,NA
"1559780_at",1.79536866908642,5.51414772698328,3.53764564208842,0.000530439402133673,0.0114246720762691,-0.424778697738768,NA,NA,NA
"212509_s_at",-1.13984472450577,11.0078814170371,-3.5375957791945,0.00053053215077624,0.0114246720762691,-0.424936817025812,"MXRA7","439921","matrix remodeling associated 7"
"1560443_at",1.8924665243001,5.10675348640291,3.53753385539506,0.000530647354825219,0.0114246720762691,-0.425133179795089,NA,NA,NA
"223043_at",-1.64782951572741,7.93779507534308,-3.53720791238373,0.000531254132559044,0.0114289698528547,-0.426166709710279,"EMC4","51234","ER membrane protein complex subunit 4"
"240633_at",1.54513724738549,6.63067415803721,3.53718112133998,0.000531304035966186,0.0114289698528547,-0.426251657613373,"DOK7","285489","docking protein 7"
"226556_at",-1.30270640256694,6.89191747509274,-3.53706131172211,0.00053152725809193,0.0114289698528547,-0.426631538187892,"MAP3K13","9175","mitogen-activated protein kinase kinase kinase 13"
"240969_at",1.69191538475612,5.04161842026287,3.53636635947551,0.000532823792574035,0.0114519624603514,-0.428834809489294,NA,NA,NA
"228285_at",1.47448113149032,7.88002000389621,3.53618026150062,0.000533171490056288,0.0114545508398666,-0.429424750811664,"TDRD9","122402","tudor domain containing 9"
"1559709_at",2.1370523094422,4.98656289921122,3.53474590931947,0.000535858542895777,0.0115073738476737,-0.433970847087502,"ZNF138","7697","zinc finger protein 138"
"231927_at",1.28106225203499,6.40161145434086,3.53417629696794,0.000536929159292596,0.0115254542408459,-0.435775766829873,"ATF6","22926","activating transcription factor 6"
"1563708_at",1.90065271626751,4.99189706873093,3.53401977375172,0.000537223705116311,0.0115268675868741,-0.436271695761897,"SFXN5","94097","sideroflexin 5"
"214821_at",-1.34279347933844,7.81896085009606,-3.53366542563823,0.000537891079962959,0.0115362758813673,-0.43739434529264,"SLC25A4","291","solute carrier family 25 member 4"
"1567105_at",1.37125151789103,2.93993315358602,3.53334227286477,0.000538500381655137,0.0115405643022301,-0.438418078217821,NA,NA,NA
"239788_at",1.4258307045777,6.10220736710798,3.5331991929362,0.000538770364885687,0.0115405643022301,-0.438871323414157,NA,NA,NA
"242055_at",1.32164151447527,7.47701014764731,3.53319517048503,0.000538777956849018,0.0115405643022301,-0.438884065414514,"PSMG4","389362","proteasome assembly chaperone 4"
"203076_s_at",-1.40622933615668,7.08242386216453,-3.53284407290874,0.000539441005275555,0.011549858159258,-0.439996196963547,"SMAD2","4087","SMAD family member 2"
"211662_s_at",-1.29499197772455,9.8439072317113,-3.53212174319032,0.000540807540723799,0.0115741999405606,-0.442283943354797,"VDAC2","7417","voltage dependent anion channel 2"
"217554_at",1.69531389365624,6.08130949271095,3.5318354902947,0.000541349986929133,0.0115798970601103,-0.443190447343826,NA,NA,NA
"201446_s_at",1.3395428180072,8.2151699827286,3.53173884158158,0.000541533250742643,0.0115798970601103,-0.443496499855717,"TIA1","7072","TIA1 cytotoxic granule associated RNA binding protein"
"224829_at",1.14705530658166,9.28200261899469,3.53140837744859,0.000542160312722061,0.0115883892796881,-0.44454290999168,"CPEB4","80315","cytoplasmic polyadenylation element binding protein 4"
"202926_at",-0.900835697165226,8.56346825127564,-3.53022845314968,0.000544404818054546,0.0116314316383074,-0.448278446653237,"NBAS","51594","NBAS subunit of NRZ tethering complex"
"223432_at",1.47061329782725,6.59970753739765,3.52980844553373,0.000545205882369512,0.0116436108802143,-0.44960789841066,"OSBP2","23762","oxysterol binding protein 2"
"241585_at",1.95903553251227,6.98865372283045,3.52941936374583,0.000545948952030558,0.011654541775219,-0.450839340841051,"LRRC4C","57689","leucine rich repeat containing 4C"
"217593_at",1.76917562541376,6.72390978085227,3.52901129740224,0.000546729301654599,0.011666258904612,-0.45213074564455,"ZSCAN18","65982","zinc finger and SCAN domain containing 18"
"221474_at",-1.49459534173893,11.0289940766459,-3.52840915848419,0.000547882694413772,0.0116859228443286,-0.454036099328532,"MYL12B","103910","myosin light chain 12B"
"204258_at",1.10218011300912,7.77450459234661,3.52782120339255,0.00054901112584614,0.0117050379669083,-0.455896304928039,"CHD1","1105","chromodomain helicase DNA binding protein 1"
"235938_at",1.2689432048041,7.55236531537298,3.52717377559933,0.000550256228352501,0.0117244812101391,-0.457944369465515,"ARMC9","80210","armadillo repeat containing 9"
"1555842_at",1.30303350456583,6.27376858801738,3.52710516297702,0.000550388336405806,0.0117244812101391,-0.458161399045099,"CYTH2","9266","cytohesin 2"
"209104_s_at",-1.11038991909995,9.43878486478882,-3.52686807606349,0.000550845057703384,0.0117292529587276,-0.458911304530798,"NHP2","55651","NHP2 ribonucleoprotein"
"208778_s_at",-1.22686464939988,9.41616373547278,-3.52595654486001,0.000552604341407626,0.0117562574999213,-0.46179407788118,"TCP1","6950","t-complex 1"
"1559732_at",2.21320252857872,4.51123677903698,3.52585696841023,0.000552796846854586,0.0117562574999213,-0.462108956215766,"NUB1","51667","negative regulator of ubiquitin like proteins 1"
"206662_at",-1.75730652625982,9.22993880988031,-3.52584859121774,0.000552813044876363,0.0117562574999213,-0.462135446035097,"GLRX","2745","glutaredoxin"
"1555058_a_at",1.64475558529297,7.96848832911451,3.52544423955753,0.000553595424462828,0.011767930404197,-0.463413997366997,"LPGAT1","9926","lysophosphatidylglycerol acyltransferase 1"
"201242_s_at",1.44877744292029,13.5214650509048,3.52491192422316,0.000554626988470522,0.0117848882149674,-0.465096977434864,"ATP1B1","481","ATPase Na+/K+ transporting subunit beta 1"
"212650_at",1.60248023001877,8.12206477932146,3.52459927506285,0.000555233707736851,0.0117928083032638,-0.466085355511178,"EHBP1","23301","EH domain binding protein 1"
"208837_at",-1.12798759454308,7.53363699216058,-3.52431061635405,0.000555794425752063,0.011799745093652,-0.466997826514822,"TMED3","23423","transmembrane p24 trafficking protein 3"
"201600_at",-1.30084475788663,9.51816858500785,-3.52357214895093,0.000557231319133813,0.0118185192043245,-0.469331886660533,"PHB2","11331","prohibitin 2"
"235850_at",-1.09450914372001,8.5334051921961,-3.52352702727383,0.000557319229018068,0.0118185192043245,-0.469474488450541,"FAM162A","26355","family with sequence similarity 162 member A"
"201920_at",-1.16629931474332,8.9952743961644,-3.52349471130494,0.000557382197747652,0.0118185192043245,-0.46957661834327,"SLC20A1","6574","solute carrier family 20 member 1"
"214850_at",1.34429135836274,7.58543660208302,3.52332765288864,0.000557707823262158,0.01182045079909,-0.470104569358116,"GUSBP14","11039","GUSB pseudogene 14"
"238243_at",1.67626587867207,6.63152989492359,3.52318791696454,0.000557980329920071,0.0118212554049187,-0.470546157392727,NA,NA,NA
"240709_at",1.93669164497341,7.23153162339347,3.52276454118004,0.000558806742654725,0.0118337893430844,-0.471884002364582,"SEZ6L","23544","seizure related 6 homolog like"
"222090_at",1.61540830764132,6.04722333236921,3.52235357380868,0.000559610035270864,0.011843085803401,-0.473182506924578,"NDUFB2-AS1","100134713","NDUFB2 antisense RNA 1"
"224896_s_at",-1.59144191729001,8.1422919967027,-3.52229956284635,0.000559715687857408,0.011843085803401,-0.473353151987769,"TTL","150465","tubulin tyrosine ligase"
"237849_at",1.39042961852373,6.8523259490844,3.52213129411803,0.000560044963989428,0.0118450802476001,-0.473884774786458,NA,NA,NA
"221510_s_at",1.42813296010354,6.31467907882595,3.52177565911648,0.000560741486550207,0.0118534341001965,-0.47500828564158,"GLS","2744","glutaminase"
"210232_at",-1.99038396819359,7.58002239170405,-3.52168952476011,0.000560910305925849,0.0118534341001965,-0.475280384095187,"CDC42","998","cell division cycle 42"
"220136_s_at",-1.75925638942013,3.20847358080169,-3.52130254394425,0.000561669360310681,0.0118645001798066,-0.476502786905682,"CRYBA2","1412","crystallin beta A2"
"205931_s_at",1.59715166995527,5.75705707240217,3.52110336751772,0.000562060416851611,0.0118658944360422,-0.47713190498399,"CREB5","9586","cAMP responsive element binding protein 5"
"1568943_at",1.99738949159747,4.62547733775301,3.52094483556135,0.000562371856298052,0.0118658944360422,-0.477632621972488,"INPP5D","3635","inositol polyphosphate-5-phosphatase D"
"221796_at",-1.55372101964383,9.9938796791419,-3.52082594596538,0.000562605523926059,0.0118658944360422,-0.478008117560337,"NTRK2","4915","neurotrophic receptor tyrosine kinase 2"
"213412_at",1.42664020047021,3.2496010547971,3.52074741658451,0.000562759916958527,0.0118658944360422,-0.478256135346835,"TJP3","27134","tight junction protein 3"
"210693_at",1.85678371448163,6.1818707989759,3.52066982082185,0.000562912513572684,0.0118658944360422,-0.478501199893931,"SPPL2B","56928","signal peptide peptidase like 2B"
"231005_at",1.98028666663672,6.05604417540787,3.52048435954244,0.000563277391664452,0.0118661002627372,-0.479086908982066,NA,NA,NA
"241696_at",1.81463752418437,4.65297594884937,3.520425547427,0.000563393145547315,0.0118661002627372,-0.479272639266977,"CNTLN","54875","centlein"
"242080_at",1.75770868226495,6.56639660687312,3.51910011786464,0.00056600779213438,0.0119161899462677,-0.48345768396653,NA,NA,NA
"242616_at",1.5522564401521,6.3112361144056,3.51759315401763,0.000568994404435326,0.0119740655440271,-0.488214298149061,NA,NA,NA
"236368_at",1.1638995067784,7.81152224791274,3.51717504851738,0.000569825658446254,0.0119865538444698,-0.489533709143342,"ECPAS","23392","Ecm29 proteasome adaptor and scaffold"
"244143_at",1.84037906042003,4.26772619767104,3.51700914886308,0.000570155807119963,0.0119884951333556,-0.490057199985881,NA,NA,NA
"201089_at",-1.62530423166544,9.36935722282186,-3.51685852034987,0.000570455721194141,0.0119897993344061,-0.490532485092257,"ATP6V1B2","526","ATPase H+ transporting V1 subunit B2"
"232077_s_at",1.97148233845533,5.29494342626016,3.51637902634046,0.000571411421946361,0.012004879982292,-0.492045339617282,"YPEL3","83719","yippee like 3"
"232942_at",2.05602078437203,5.05161620882801,3.51624573953131,0.000571677349005895,0.0120054625280192,-0.49246584254765,"PYROXD2","84795","pyridine nucleotide-disulphide oxidoreductase domain 2"
"209200_at",-1.55855393321632,11.3547368713336,-3.51596452457246,0.000572238796487127,0.012012248055705,-0.49335299557718,"MEF2C","4208","myocyte enhancer factor 2C"
"1559044_at",1.97047950464866,5.80976713027183,3.51577541199717,0.000572616652404602,0.0120125215075134,-0.493949557962701,"EXOSC1","51013","exosome component 1"
"217330_at",2.02977419228618,4.26791486669389,3.51571945551562,0.000572728501072495,0.0120125215075134,-0.494126069462414,"DISC1","27185","DISC1 scaffold protein"
"212061_at",-1.04220127939103,7.89778934118318,-3.51503838446942,0.000574091507786431,0.0120336189940011,-0.496274277655452,"U2SURP","23350","U2 snRNP associated SURP domain containing"
"214552_s_at",1.36552947200182,7.23876776306853,3.51497830251035,0.00057421189421981,0.0120336189940011,-0.496463768904883,"RABEP1","9135","rabaptin, RAB GTPase binding effector protein 1"
"217609_at",1.67711036128025,5.26760142622689,3.51455728392802,0.000575056156625082,0.0120413734100574,-0.497791533548494,"LRRC23","10233","leucine rich repeat containing 23"
"244697_at",1.72881666133213,8.13007813322624,3.51455549976107,0.000575059736870463,0.0120413734100574,-0.497797159981378,NA,NA,NA
"230873_at",0.97163157179754,7.40707479467811,3.51410938986197,0.000575955592864831,0.0120485775844571,-0.499203907029479,"TTLL3","26140","tubulin tyrosine ligase like 3"
"202043_s_at",-1.31122223751135,8.51360590676191,-3.5140671406798,0.000576040503564543,0.0120485775844571,-0.49933712623301,"SMS","6611","spermine synthase"
"220962_s_at",1.40530944697577,6.89555174595614,3.5140271184113,0.000576120949555397,0.0120485775844571,-0.49946332232618,"PADI1","29943","peptidyl arginine deiminase 1"
"222559_s_at",-1.82303227005387,7.96357165446094,-3.51357025504243,0.000577040007581181,0.012058222786975,-0.500903793163173,"RPRD1A","55197","regulation of nuclear pre-mRNA domain containing 1A"
"217937_s_at",1.61461381520412,5.9677815116653,3.51342165498222,0.000577339238655858,0.012058222786975,-0.501372288572783,"HDAC7","51564","histone deacetylase 7"
"1564202_at",1.98748510900787,4.02034660549761,3.51338208293247,0.000577418948184179,0.012058222786975,-0.501497045601825,NA,NA,NA
"235110_at",1.06645738729365,8.0739435275852,3.51332242684388,0.000577539132313993,0.012058222786975,-0.501685118425109,"PLAAT3","11145","phospholipase A and acyltransferase 3"
"236038_at",1.06042885504029,8.85883035210886,3.51293859468681,0.000578312969338306,0.012069379696737,-0.502895129500563,"RNF150","57484","ring finger protein 150"
"208625_s_at",-1.12078055201271,7.20378631448443,-3.51235298423498,0.000579495485836888,0.0120890529725435,-0.504741019904199,"EIF4G1","1981","eukaryotic translation initiation factor 4 gamma 1"
"237594_at",2.11392998631176,6.77462396073847,3.51153803662669,0.000581144882596221,0.0121184456879322,-0.507309364163579,NA,NA,NA
"1564002_a_at",1.66175997587205,5.40944294599309,3.51094055890564,0.000582356937753363,0.01212810295993,-0.509192020599318,"AK9","221264","adenylate kinase 9"
"1560435_at",1.98934422338042,3.72596264883565,3.51082259116819,0.000582596530132211,0.01212810295993,-0.509563705587193,NA,NA,NA
"235385_at",1.62180109966905,6.31113162427527,3.51065235125487,0.000582942450577068,0.01212810295993,-0.510100067606473,"MARCHF1","55016","membrane associated ring-CH-type finger 1"
"209982_s_at",1.57615067605048,9.08069048080103,3.51061898556937,0.000583010270886956,0.01212810295993,-0.510205187758747,"NRXN2","9379","neurexin 2"
"237082_at",1.9355192766952,4.93815519046701,3.51057715662269,0.000583095304406075,0.01212810295993,-0.51033697061215,NA,NA,NA
"1569108_a_at",1.71161352062852,5.87921423398307,3.51054424812182,0.000583162211859918,0.01212810295993,-0.510440648502068,"ZNF589","51385","zinc finger protein 589"
"231913_s_at",1.49312332911914,6.03565393480513,3.51048021221587,0.000583292426238972,0.01212810295993,-0.510642390591781,"BRCC3","79184","BRCA1/BRCA2-containing complex subunit 3"
"209019_s_at",-1.13254294162736,9.83091624183572,-3.51034091618755,0.000583575773358362,0.0121287833200062,-0.511081225336932,"PINK1","65018","PTEN induced kinase 1"
"206477_s_at",1.16375394993009,6.54557728373304,3.51022756575928,0.000583806439045558,0.0121287833200062,-0.51143831079201,"NOVA2","4858","NOVA alternative splicing regulator 2"
"232456_at",1.72962210841695,5.0714375524956,3.51004109956372,0.000584186080180545,0.0121316698093035,-0.512025709989754,"C10orf71","118461","chromosome 10 open reading frame 71"
"232354_at",1.70009964772331,3.6626190657711,3.50839666741848,0.000587544168401181,0.0121963812321202,-0.5172047939961,NA,NA,NA
"241854_at",1.96314453153002,4.98837514532533,3.50699438273096,0.000590422090333422,0.012251076070356,-0.521619613655054,"DNASE1","1773","deoxyribonuclease 1"
"1570183_at",2.08813369483728,4.28344399597404,3.50653095047254,0.000591376105441958,0.0122658218478931,-0.523078309940423,NA,NA,NA
"202098_s_at",-0.933394766683186,8.83095175633723,-3.50583573479073,0.000592809983518605,0.0122905043107039,-0.525266258960833,"PRMT2","3275","protein arginine methyltransferase 2"
"239692_at",1.94111435247064,4.83447930639182,3.50427446988822,0.000596041997991446,0.0123441107771912,-0.530178452188004,NA,NA,NA
"240279_at",1.67070945861776,6.81538296817513,3.50426194843617,0.000596067985771886,0.0123441107771912,-0.530217840798372,NA,NA,NA
"1552563_a_at",1.92947991441172,5.56865877325339,3.50423190347445,0.000596130347248732,0.0123441107771912,-0.530312352455407,NA,NA,NA
"211594_s_at",-1.69402756036565,6.76828746934368,-3.50399076412458,0.000596631079420965,0.012349405763407,-0.531070873306724,"MRPL9","65005","mitochondrial ribosomal protein L9"
"223779_at",1.83422321871927,5.51316122102121,3.50381730194344,0.000596991522549289,0.0123517938128106,-0.531616483406683,"AFAP1-AS1","84740","AFAP1 antisense RNA 1"
"221449_s_at",-2.0535123526017,6.68922513783012,-3.50322207846351,0.00059822991447575,0.0123723372669234,-0.533488532164237,"ITFG1","81533","integrin alpha FG-GAP repeat containing 1"
"200072_s_at",-1.24856669163073,9.0412399645785,-3.50296014518287,0.00059877564409737,0.0123785443962886,-0.534312257869989,"HNRNPM","4670","heterogeneous nuclear ribonucleoprotein M"
"215075_s_at",1.06771228735112,8.88992382889783,3.50237441159856,0.00059999769432338,0.0123987223417764,-0.536154078744038,"GRB2","2885","growth factor receptor bound protein 2"
"235834_at",1.83480217350109,5.74264351280625,3.50210682372261,0.000600556758033,0.0124051890006645,-0.536995413286591,"CALD1","800","caldesmon 1"
"201903_at",-1.94866920330975,9.11214017906204,-3.50198098132884,0.000600819846133185,0.0124055391499216,-0.537391060871617,"UQCRC1","7384","ubiquinol-cytochrome c reductase core protein 1"
"207071_s_at",-0.977445927402532,8.18276008777132,-3.50150021052801,0.000601825950617632,0.0124212242985583,-0.538902489525069,"ACO1","48","aconitase 1"
"234101_at",1.883536635855,6.27545672750276,3.50098174424318,0.000602912713938445,0.0124385606611591,-0.540532226056891,NA,NA,NA
"233442_at",1.70956878122444,8.17671590596916,3.50070501292367,0.000603493528169137,0.0124454489825093,-0.541402013750725,NA,NA,NA
"224792_at",1.78447794457082,5.15423526295538,3.50039499363871,0.000604144832778983,0.0124537847512857,-0.542376358631935,"TNKS1BP1","85456","tankyrase 1 binding protein 1"
"222158_s_at",1.43054779811381,6.58025299727119,3.50016141320879,0.000604635986834319,0.0124588137254442,-0.5431104189994,"DESI2","51029","desumoylating isopeptidase 2"
"204064_at",-0.852194433755617,9.38626325528139,-3.49971885644028,0.000605567588333846,0.0124729105106719,-0.544501103584601,"THOC1","9984","THO complex subunit 1"
"209446_s_at",1.71169972575124,5.3966574694332,3.49947909839655,0.000606072852598231,0.0124782180734491,-0.545254453666414,NA,NA,NA
"205814_at",1.04516787171501,9.68391375451971,3.49896155477228,0.000607164870598072,0.0124934910522231,-0.54688049152865,"GRM3","2913","glutamate metabotropic receptor 3"
"237441_at",1.55934247232674,7.23661782666861,3.498726920164,0.000607660558798904,0.0124934910522231,-0.54761760791212,NA,NA,NA
"201096_s_at",-1.37201573248191,6.2480639271035,-3.49871590201623,0.000607683845039911,0.0124934910522231,-0.547652220942248,"ARF4","378","ARF GTPase 4"
"227786_at",1.30218548898107,6.61512238053398,3.49861484202404,0.000607897468810894,0.0124934910522231,-0.547969692170575,"MED30","90390","mediator complex subunit 30"
"1553288_a_at",1.19967200539381,7.32785548779167,3.49854077569936,0.000608054077321944,0.0124934910522231,-0.548202360173724,"NYAP1","222950","neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1"
"202509_s_at",2.0233870287761,5.56475881260898,3.49818277604128,0.00060881157923468,0.0125039577852515,-0.549326902151763,"TNFAIP2","7127","TNF alpha induced protein 2"
"200039_s_at",-1.22030731920869,9.005715086983,-3.49801866749633,0.000609159117550888,0.0125059994638217,-0.549842364195597,"PSMB2","5690","proteasome 20S subunit beta 2"
"203415_at",-1.49610451971251,7.90948059302044,-3.49765166544888,0.000609937004992709,0.0125168709237123,-0.550995036722127,"PDCD6","10016","programmed cell death 6"
"233393_at",1.55158838876502,9.46489131151042,3.49681607917195,0.000611711573080272,0.0125456948261584,-0.553619045289763,NA,NA,NA
"200643_at",-1.3335440397686,7.79979863057249,-3.49675597495475,0.000611839405620867,0.0125456948261584,-0.55380777122564,"HDLBP","3069","high density lipoprotein binding protein"
"237185_at",1.77495745630153,5.24693145741356,3.49639577529408,0.00061260602157963,0.0125563058534506,-0.554938732513944,NA,NA,NA
"244535_at",1.75486739027634,6.68055656124452,3.49624892583851,0.000612918821354437,0.0125576103719858,-0.555399784603409,NA,NA,NA
"237982_at",1.81244749128976,5.09245667561388,3.49529948772388,0.000614944815671776,0.0125939998596803,-0.558380265836214,"TESHL","101928327","testicular germ cell expressed HSF2 interacting lncRNA"
"222766_at",1.8511744071043,4.69236401767717,3.49490460932696,0.000615789292690737,0.0126061722749415,-0.55961966745577,"POLR3K","51728","RNA polymerase III subunit K"
"200702_s_at",1.29710896589497,9.82722746895817,3.49456647117449,0.00061651329211935,0.0126144927047721,-0.560680884247451,"DDX24","57062","DEAD-box helicase 24"
