"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME"
"224829_at",-1.1997649671934,9.28200261899469,-3.69368419448087,0.000304219879370709,0.00724963883695654,0.0127957454706555,"CPEB4","80315","cytoplasmic polyadenylation element binding protein 4"
"228932_at",1.1850859507649,7.60253960464756,3.6934517257543,0.000304475933662232,0.00725231168833183,0.0120248483064254,"AGO3","192669","argonaute RISC catalytic component 3"
"224972_at",-1.59710208223476,7.75262020817996,-3.69322168829454,0.000304729510551346,0.00725384496665351,0.0112620534715377,"ROMO1","140823","reactive oxygen species modulator 1"
"227786_at",1.37458492760655,6.61512238053398,3.69313225346249,0.000304828151016292,0.00725384496665351,0.0109655019382568,"MED30","90390","mediator complex subunit 30"
"225138_at",-1.01472860929831,9.62972565357474,-3.69231719049174,0.000305728501411571,0.00727183680964823,0.00826316076178557,"ZRANB1","54764","zinc finger RANBP2-type containing 1"
"224648_at",-1.21496523214672,10.2602922892684,-3.690370134057,0.000307889481671559,0.00731978196496616,0.0018097140079707,"GPBP1","65056","GC-rich promoter binding protein 1"
"201391_at",-1.01704405880318,9.26602520551769,-3.69007935814028,0.000308213441664611,0.00732402907748141,0.000846192230246956,"TRAP1","10131","TNF receptor associated protein 1"
"200851_s_at",0.92277704777203,9.93097340729187,3.68932163435346,0.000309059153191649,0.00734066464656565,-0.00166432048172194,"IST1","9798","IST1 factor associated with ESCRT-III"
"228540_at",1.70382149695364,6.05770025241033,3.68917538936009,0.000309222632636554,0.00734108803933817,-0.00214881405227363,"QKI","9444","QKI, KH domain containing RNA binding"
"200065_s_at",-1.33879098241755,10.4825122902572,-3.68865498353144,0.000309805029588978,0.0073514516460989,-0.00387273102635444,"ARF1","375","ARF GTPase 1"
"219389_at",-1.29441898490837,8.39501016191435,-3.68824572790779,0.000310263764137226,0.00735844576712634,-0.00522830455252343,"SUSD4","55061","sushi domain containing 4"
"219523_s_at",-1.42911836166554,7.82923647239462,-3.688029425611,0.00031050647659363,0.00735844576712634,-0.00594470978750472,"TENM3","55714","teneurin transmembrane protein 3"
"232523_at",1.28169738266112,10.4261108761552,3.68800154893471,0.00031053777001801,0.00735844576712634,-0.00603703633316144,"MEGF10","84466","multiple EGF like domains 10"
"227476_at",-1.20170010218121,9.86334899588129,-3.68495314213178,0.000313977852961177,0.00743646511611667,-0.0161297272539302,"LPGAT1","9926","lysophosphatidylglycerol acyltransferase 1"
"214359_s_at",-2.09825354813827,7.66327552609158,-3.68466954449581,0.000314299713432523,0.0074383678998501,-0.0170683097074127,"HSP90AB1","3326","heat shock protein 90 alpha family class B member 1"
"225134_at",-0.929889059543605,8.70028033776922,-3.68462230336531,0.000314353358597661,0.0074383678998501,-0.0172246510345548,"SPRYD3","84926","SPRY domain containing 3"
"215714_s_at",-2.40325780197797,6.11050982940536,-3.68424732927769,0.000314779471422248,0.00744349310883571,-0.0184655429359886,"SMARCA4","6597","SWI/SNF related BAF chromatin remodeling complex subunit ATPase 4"
"206849_at",-1.63109082619591,6.44499285791246,-3.68417183614872,0.000314865326244275,0.00744349310883571,-0.0187153575869949,"GABRG2","2566","gamma-aminobutyric acid type A receptor subunit gamma2"
"223707_at",-1.39172153843551,7.29530584015242,-3.68255143163422,0.00031671348081786,0.00748367376779229,-0.0240764127390323,"RPL27A","6157","ribosomal protein L27a"
"209497_s_at",1.25730691049334,6.9666421212382,3.6817325365214,0.000317651367605997,0.00750231798440011,-0.0267849496048003,"RBM4B","83759","RNA binding motif protein 4B"
"221584_s_at",-1.1845725453699,10.352012239263,-3.68144819342373,0.000317977641343316,0.00750333992982897,-0.0277253108206477,"KCNMA1","3778","potassium calcium-activated channel subfamily M alpha 1"
"225139_at",1.56579473422973,6.86777737718467,3.68143535287701,0.000317992382891504,0.00750333992982897,-0.0277677748169447,"NFATC3","4775","nuclear factor of activated T cells 3"
"229128_s_at",-2.10537963076797,7.01095751763978,-3.68109680959363,0.000318381279468217,0.0075090008734102,-0.0288873008658941,"ANP32E","81611","acidic nuclear phosphoprotein 32 family member E"
"208634_s_at",1.29396962988582,11.9226681188422,3.68036545949198,0.000319222941756437,0.00752532997542852,-0.0313055024548348,"MACF1","23499","microtubule actin crosslinking factor 1"
"229012_at",-1.16138983439122,8.38214685399343,-3.6798897596235,0.000319771521212126,0.00753407196298692,-0.0328781833038638,"SPMIP6","84688","sperm microtubule inner protein 6"
"1559945_at",2.13896282217835,4.22368907337469,3.67978474875344,0.000319892740239123,0.00753407196298692,-0.0332253300837841,"RUVBL2","10856","RuvB like AAA ATPase 2"
"212320_at",-1.11413632905778,8.18542601122893,-3.67943284660692,0.000320299274210137,0.00754012317583611,-0.0343885939283188,"TUBB","203068","tubulin beta class I"
"223852_s_at",-1.84316197197917,6.58110607416413,-3.67928329160212,0.000320472194992404,0.0075406718486518,-0.034882941599367,"STK40","83931","serine/threonine kinase 40"
"230699_at",-1.82199025830191,5.34499577091661,-3.67911424338166,0.00032066776072665,0.00754175259373957,-0.0354417030086251,"PGLS","25796","6-phosphogluconolactonase"
"242700_at",2.50456085906043,4.53088257132334,3.67858603482441,0.000321279552894412,0.00755261695216011,-0.0371874720263756,"PON2","5445","paraoxonase 2"
"229430_at",-1.67685981711758,10.1544694639112,-3.67825106945024,0.000321668094408197,0.00755553889649917,-0.0382944490566253,"VXN","254778","vexin"
"238775_at",1.541359621688,6.67151515744197,3.67816719845367,0.000321765449655537,0.00755553889649917,-0.0385716085743582,"ITFG1","81533","integrin alpha FG-GAP repeat containing 1"
"224509_s_at",-2.21426924939299,6.38354859003335,-3.67806136075534,0.000321888343006715,0.00755553889649917,-0.0389213515523723,"RTN4IP1","84816","reticulon 4 interacting protein 1"
"227200_at",0.992426958100617,8.5072451440628,3.67796223495757,0.000322003483059467,0.00755553889649917,-0.0392489072678632,"ETV3","2117","ETS variant transcription factor 3"
"220091_at",-1.52759280259545,7.19706876387356,-3.67735908315927,0.000322704916186218,0.00756847393238789,-0.0412418297126012,"SLC2A6","11182","solute carrier family 2 member 6"
"225930_at",-1.44951723326321,8.91718739261284,-3.6772288217276,0.000322856592678033,0.0075685093616584,-0.0416722010700106,"NKIRAS1","28512","NFKB inhibitor interacting Ras like 1"
"1568853_at",-1.9132611835849,6.000760193835,-3.67581793180336,0.000324503755429128,0.0076035861354642,-0.0463328290264906,"TDRKH-AS1","109729141","TDRKH antisense RNA 1"
"225032_at",1.4188293294632,8.02969976667532,3.67522701396705,0.000325195986904499,0.00761217684146564,-0.0482843776882156,"FNDC3B","64778","fibronectin type III domain containing 3B"
"224739_at",0.923219325205951,8.88140832286828,3.67512161243047,0.000325319606199658,0.00761217684146564,-0.0486324462321157,"PIM3","415116","Pim-3 proto-oncogene, serine/threonine kinase"
"219742_at",-1.65169571751475,5.27917608550756,-3.67511830672279,0.00032532348398875,0.00761217684146564,-0.0486433625683125,"PRR7","80758","proline rich 7, synaptic"
"231194_at",-1.49532268495744,7.23771027801655,-3.67474911285161,0.000325756844969526,0.0076187799272896,-0.0498624883219767,"SNX32","254122","sorting nexin 32"
"218609_s_at",-1.86721615097094,5.90859798888163,-3.67359115784814,0.000327119596990198,0.0076471033431832,-0.0536855396121858,"NUDT2","318","nudix hydrolase 2"
"210158_at",2.14440079491443,3.80426818339267,3.6711997870978,0.000329950972693294,0.00770971672448526,-0.0615775855903555,"ERCC4","2072","ERCC excision repair 4, endonuclease catalytic subunit"
"224799_at",-1.31273303775049,6.51427198832951,-3.67086565907312,0.000330348417717047,0.0077102936045688,-0.0626799382877827,"NDFIP2","54602","Nedd4 family interacting protein 2"
"208933_s_at",-1.36182870558761,8.6940956260174,-3.67070385745935,0.000330541043098869,0.0077102936045688,-0.0632137227616445,"LGALS8","3964","galectin 8"
"228911_at",-1.61827310366228,3.21942745101533,-3.67067029209835,0.000330581016063813,0.0077102936045688,-0.0633244526158823,"ADAMTS7","11173","ADAM metallopeptidase with thrombospondin type 1 motif 7"
"215056_at",-0.876791335925683,9.97406626860752,-3.67066478305145,0.000330587577220158,0.0077102936045688,-0.0633426265077341,"PGBD5","79605","piggyBac transposable element derived 5"
"227260_at",-1.86683576972889,7.42525300219425,-3.67041203159542,0.000330888731091894,0.00771374788888184,-0.0641764081614804,NA,NA,NA
"203618_at",-1.29450887651826,8.52251234708531,-3.66830953880777,0.00033340391893557,0.00776878914390738,-0.0711102896933307,"FAIM2","23017","Fas apoptotic inhibitory molecule 2"
"203030_s_at",-2.10565275170976,5.58722076716293,-3.66804496158019,0.000333721705887075,0.00777139649292037,-0.0719826119741773,"PTPRN2","5799","protein tyrosine phosphatase receptor type N2"
"212551_at",-1.70277294775495,10.5363614935494,-3.66792025793207,0.000333871588156819,0.00777139649292037,-0.072393746879948,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"213437_at",1.57364564024615,7.21950823712299,3.66776008289686,0.000334064197047164,0.00777139649292037,-0.0729218100592224,"RUFY3","22902","RUN and FYVE domain containing 3"
"211630_s_at",-1.05326475538762,7.72115488064602,-3.66770323550296,0.000334132580705907,0.00777139649292037,-0.0731092192347029,"GSS","2937","glutathione synthetase"
"200697_at",-1.18472143431362,10.550026241872,-3.66746666266741,0.000334417304230631,0.00777443106574172,-0.0738891043051924,"HK1","3098","hexokinase 1"
"1556989_at",2.33811885517955,6.33741118621701,3.66707924866257,0.000334884065275707,0.00778169284184459,-0.0751661607226177,NA,NA,NA
"218631_at",-0.947246340645524,8.57825836498113,-3.66620944443966,0.000335934258543245,0.00780249887780557,-0.078032937529608,"AVPI1","60370","arginine vasopressin induced 1"
"36019_at",0.897369894681832,7.33706770802415,3.66559419196449,0.00033667898603476,0.00781522694628507,-0.0800603962322146,"WHR1","8859","winged helix repair factor 1"
"205570_at",1.70523151923891,5.93891727722657,3.66550062195707,0.000336792383629912,0.00781522694628507,-0.0803687151094978,"PIP4K2A","5305","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha"
"1556314_a_at",2.48831204803947,6.08593871176666,3.66487653799518,0.000337549634861918,0.00782919426906376,-0.0824249410555096,"ZNF366","167465","zinc finger protein 366"
"227862_at",-1.00036316470077,9.01985714448148,-3.66468023997418,0.000337788151293323,0.0078311226372285,-0.0830716412452075,"TRNP1","388610","TMF1 regulated nuclear protein 1"
"243891_at",1.91259912499714,4.35341490094363,3.66427709465938,0.000338278501549254,0.00783808079077525,-0.0843997049487308,NA,NA,NA
"238452_at",-2.06265037796506,5.93824902092938,-3.66417785289514,0.000338399313520107,0.00783808079077525,-0.0847266138972929,"FCRLB","127943","Fc receptor like B"
"217854_s_at",-1.32568866532382,8.15247517006648,-3.66357760699231,0.000339130891984153,0.00785141758699739,-0.0867037054618924,"POLR2E","5434","RNA polymerase II, I and III subunit E"
"213977_s_at",-1.859681879005,4.48225250832903,-3.66287550023634,0.000339988513704793,0.0078670582092581,-0.0890159619798876,"CIZ1","25792","CDKN1A interacting zinc finger protein 1"
"160020_at",1.17375472520844,7.12206592052832,3.66276911201816,0.000340118645224765,0.0078670582092581,-0.0893662991447641,"MMP14","4323","matrix metallopeptidase 14"
"224864_at",-1.03581343180143,7.86683409960708,-3.66190923981385,0.000341172148219141,0.00788780616623529,-0.0921975513115019,"SRA1","10011","steroid receptor RNA activator 1"
"222469_s_at",-1.4469396544465,8.86638761339757,-3.6615363533658,0.000341629960635798,0.00789476920953913,-0.0934251599814715,"TOLLIP","54472","toll interacting protein"
"230127_at",-1.67850823921821,5.34839958665242,-3.66122227540778,0.000342016020836712,0.0079000684996293,-0.0944590792826752,NA,NA,NA
"209706_at",1.48046450130686,6.20342934603695,3.66089733983706,0.000342415860660277,0.00790185715583366,-0.0955286626925957,"NKX3-1","4824","NK3 homeobox 1"
"212946_at",-0.96855780361683,8.56772707896913,-3.66078463023708,0.000342554655201557,0.00790185715583366,-0.0958996478558278,"VWA8","23078","von Willebrand factor A domain containing 8"
"202735_at",-0.941285905819474,8.25529342151975,-3.66073964430135,0.000342610067288773,0.00790185715583366,-0.0960477169933869,"EBP","10682","EBP cholestenol delta-isomerase"
"219684_at",2.05300456064948,3.92060471035719,3.66064994918262,0.000342720575834852,0.00790185715583366,-0.096342939795294,"RTP4","64108","receptor transporter protein 4"
"222054_at",-2.03736195567085,4.72860163201391,-3.65908271695535,0.000344656919586514,0.00794286849752167,-0.101500353886015,"PPIEL","728448","peptidylprolyl isomerase E like (pseudogene)"
"229190_at",-2.01430982592804,5.33962481362053,-3.65891717339191,0.000344862053835205,0.00794396360847722,-0.102045012919012,"LINC02482","105374366","long intergenic non-protein coding RNA 2482"
"213324_at",-1.73233253656065,5.91090600868585,-3.65832580322442,0.000345595795528426,0.00795722873020932,-0.103990525947228,"SRC","6714","SRC proto-oncogene, non-receptor tyrosine kinase"
"213787_s_at",-2.01085249344708,5.72792984868951,-3.65653662391645,0.000347824704636764,0.00800489175269295,-0.109875032575364,"EBP","10682","EBP cholestenol delta-isomerase"
"217965_s_at",-1.40112374658423,6.81723325404152,-3.65580042664145,0.000348745774402104,0.00802242618696505,-0.112295641263125,"SAP30BP","29115","SAP30 binding protein"
"225978_at",-1.65800159822363,7.78464671546851,-3.65539432188778,0.000349254844551378,0.00803047145083667,-0.113630734294325,"RIMKLB","57494","ribosomal modification protein rimK like family member B"
"226165_at",-1.3068246297684,8.99927347968996,-3.65513081722837,0.000349585534472062,0.00803350262301448,-0.114496954638619,"RBIS","401466","ribosomal biogenesis factor"
"200719_at",-0.976064445693993,9.70081778945833,-3.65503531687966,0.000349705457330088,0.00803350262301448,-0.114810880534406,"SKP1","6500","S-phase kinase associated protein 1"
"220441_at",1.94714588499843,3.60861315515539,3.65402058613274,0.000350982088716818,0.00805915637968853,-0.118146048063527,"DNAJC22","79962","DnaJ heat shock protein family (Hsp40) member C22"
"210829_s_at",-1.46122939691704,6.63927659153606,-3.65330295553764,0.000351887593834869,0.00807626895121641,-0.120504252168443,"SSBP2","23635","single stranded DNA binding protein 2"
"231151_at",-1.9098671605705,5.03989555813218,-3.65141706323931,0.000354277735676877,0.00812037242022013,-0.126699624985786,"DLGAP3","58512","DLG associated protein 3"
"223087_at",-1.21703802745027,9.09928672722133,-3.65135348516234,0.000354358579706461,0.00812037242022013,-0.12690843948589,"ECHDC1","55862","ethylmalonyl-CoA decarboxylase 1"
"237470_at",-1.3592614667531,6.68057731532133,-3.65129944284681,0.000354427312033929,0.00812037242022013,-0.127085932531855,"DOCK7","85440","dedicator of cytokinesis 7"
"1561871_at",1.39401685302629,6.63213947191074,3.65127872245249,0.00035445366807175,0.00812037242022013,-0.127153984654721,NA,NA,NA
"242732_at",2.09421495891418,5.40335634434734,3.64970887231018,0.000356455883908495,0.0081624997655236,-0.132308910759898,NA,NA,NA
"203836_s_at",1.21292594472623,8.09482271490864,3.64958335906485,0.000356616425937639,0.0081624997655236,-0.132720978994961,"MAP3K5","4217","mitogen-activated protein kinase kinase kinase 5"
"237687_at",-2.06751861105842,4.76196552155203,-3.64883687925452,0.000357572647712909,0.00818067136512861,-0.135171475483424,NA,NA,NA
"237832_at",-2.25765456421639,6.87665452391729,-3.64845393436429,0.000358064129301555,0.00818819881167317,-0.136428419305227,NA,NA,NA
"214071_at",-1.63956938950365,6.88732502007354,-3.64804616993027,0.00035858816597676,0.00819276661320339,-0.137766706794792,"GNAL","2774","G protein subunit alpha L"
"223096_at",-1.19708762292409,10.6129982378479,-3.64793126826204,0.000358735962051475,0.00819276661320339,-0.138143792689277,"NOP58","51602","NOP58 ribonucleoprotein"
"214432_at",-1.67522164758252,6.46125829271492,-3.64786413090747,0.000358822346311123,0.00819276661320339,-0.138364120378246,"ATP1A3","478","ATPase Na+/K+ transporting subunit alpha 3"
